Status	name	date	hq	US based?	category	audience	model	description	main_url	twitter_url	angellist_url	crunchbase_url	linkedin_url	facebook_url	tags	status
O	TalksOnLaw			x												
O	TestMax			x												
O	Theory and Principle			x												
O	Track With Ease			x												
O	TurboPatent			x												
O	Unbundled Attorney			x												
O	UpTime Legal Systems			x												
O	Visabot			x												
O	vrsus			x												
O	vtestify			x												
O	Wizdocs			x												
O	Wordrake			x	0.09748743719											
O	Workproducts Inc			x												
O	YoCierge			x												
O	ZokuVault			x												
O	Lexicata			x												
O	ROSS Intelligence			x												
review	Anduin Transactions	2014	San Francisco, California, United States	x	Practice Management	n/a	n/a	The workflow platform built for private market transactions	http://www.anduintransact.com	https://twitter.com/anduintransact	https://angel.co/company/anduin-transactions	https://www.crunchbase.com/organization/anduin	https://www.linkedin.com/company/4827416/	https://www.facebook.com/pg/anduintransact/	FinTech, Information Technology, Legal Tech, Venture Capital	active
review	Apex CLE	2014	Mount Prospect, IL, USA	x	Legal Education	n/a	n/a	ApexCLE, online continuing legal education  Convenient CLE For Busy Lawyers  Online continuing legal education (CLE) available on all mobile devices.  Search for your state-approved courses in the ApexCLE course library.	https://www.apexcle.com	n/a	n/a	https://www.crunchbase.com/organization/apexcle	https://www.linkedin.com/company/apex-clean-energy	https://www.facebook.com/ApexCLE/	n/a	active
review	Ascent Technologies Inc.	2015	Chicago, Illinois, United States	x	Compliance	Companies	Legal Tech	Ascent provides a cloud-based platform that helps financial services firms to keep their businesses compliant.	https://www.ascentregtech.com/	http://twitter.com/AscentEsports	https://angel.co/company/ascent-1	https://www.crunchbase.com/organization/ascent-technologies	https://www.linkedin.com/company/ascentregtech/	https://www.facebook.com/AscentRegTech/	Compliance, Financial Services, Legal, Legal Tech	active
review	AudioCaseFiles	n/a	Cambridge, Massachusetts, United States	x	Document Automation	n/a	n/a	AudioCaseFiles and Courtroom View Network offer multimedia content to the legal community.	http://courtroomcast.lexisnexis.com	https://twitter.com/audiocasefiles?lang=en	https://angel.co/company/audiocasefiles	https://www.crunchbase.com/organization/audiocasefiles	https://www.linkedin.com/company/audiocasefiles/	n/a	Ediscovery, Information Technology, Legal, Legal Tech, Software	active
review	FiscalNote	2011	Washington, DC, USA	x	Analytics	n/a	n/a	At FiscalNote, we've built a platform for real-time open data analysis that aggregates, analyzes, and forecasts legal data.	https://fiscalnote.com	https://twitter.com/FiscalNote	https://angel.co/company/fiscalnote	https://www.crunchbase.com/organization/fiscalnote	http://www.linkedin.com/company/fiscalnote	http://www.facebook.com/FiscalNote	n/a	active
review	Legal Talk Network	2013	Denver, Colorado, United States	x	Legal Education	n/a	n/a	Legal Talk Network is an online media network for legal professionals.	https://legaltalknetwork.com/	n/a	n/a	https://www.crunchbase.com/organization/legal-talk-network	https://www.linkedin.com/company/legal-talk-network/	https://www.facebook.com/legaltalknetwork	Education, Legal, Legal Tech	active
good	BanyanRFP	Articles of Incorporation: 2010 (but started selling in 2015)	Minneapolis, MN	x	Marketplace	n/a	n/a	Manual RFPs to hire counsel are time-consuming, cumbersome and difficult to analyze.  BanyanRFP is an effective, time-saving alternative to the manual RFP process.  BanyanRFP’s expert consultants are fueled by a patented, cloud-based solution that streamlines the RFP process to hire outside counsel. Recognized by the Buying Legal Council for its industry-best-practice work, BanyanRFP is driving great results for its clients. On average, clients realize a 30% spread on proposed fees each time they run a process.  Designed specifically for procuring legal services, BanyanRFP is well-suited to execute matter-level RFPs, reverse auctions, practice-area refreshes, and significant panel reviews. For the majority of its clients, BanyanRFP manages the process from end-to-end: from drafting the RFP to interacting with the law firms to providing a top-line analysis of the results.  BanyanRFP prides itself on making the RFP-process painless.	https://www.BanyanRFP.com	@BanyanRFP	n/a	n/a	https://www.linkedin.com/company/banyanrfp	n/a	rfp; market pricing; competition; afas; request for proposal	active
review	Berkelyn	n/a	New York, New York, United States	x	Marketplace	n/a	n/a	Legal consulting services and property rights & real estate ownership claims solutions for private space actors, internationally.	http://berkelyn.com/	n/a	n/a	https://www.crunchbase.com/organization/berkelyn	https://www.linkedin.com/company/berkelyn/	https://www.facebook.com/BerkelynSpace/	Aerospace, Legal, Legal Tech	active
good	Berkman Solutions	n/a	Portland, Oregon, United States	x	Document Automation	n/a	n/a	Provides Lextree, the web application for legal professionals to manage legal entities, contracts, board of directors, compliance, and risk.	https://www.berkmansolutions.com/	n/a	n/a	https://www.crunchbase.com/organization/berkman-solutions	https://www.linkedin.com/company/berkman-solutions	https://www.facebook.com/berkmansolutions/	Compliance, Document Management, Legal Tech, Risk Management, Software	active
good	BernieSez	2013	Raleigh, North Carolina, United States	x	Marketplace	n/a	n/a	BernieSez is a free-to-use mobile-responsive website launched in November 2013.	https://www.berniesez.com/	https://twitter.com/berniesez?lang=en	https://angel.co/company/berniesez-1	https://www.crunchbase.com/organization/berniesez	https://www.linkedin.com/company/berniesez/	http://www.facebook.com/BernieSez/	Ediscovery, Legal, Legal Tech, Mobile, Software	active
good	Bilr	n/a	Miami, Florida, United States	x	Analytics	n/a	n/a	SaaS, LegalTech	https://www.getbilr.com/	https://twitter.com/getbilr?lang=en	n/a	https://www.crunchbase.com/organization/bilr	https://www.linkedin.com/company/bilr/	https://www.facebook.com/bilrlegalsoftware/	Legal Tech, Software	active
good	BlackBoiler	2016	Arlington, VA	x	Document Automation	n/a	n/a	The first product to instantaneously review and revise contracts right in "Track Changes," just like an attorney.	https://www.blackboiler.com	@black_boiler	n/a	https://www.crunchbase.com/organization/blackboiler	https://in.linkedin.com/company/blackboiler	https://www.facebook.com/BlackBoiler/	n/a	active
dead	Blackletter	2012	Chicago, IL, USA	x	Document Automation	n/a	n/a	Blackletter enables lawyers and their clients to communicate, collaborate and share documents securely and beautifully across multiple devices.	https://blackletter.io	https://twitter.com/BlackletterApp?lang=en	https://angel.co/blackletter-1	https://www.crunchbase.com/organization/blackletter-2	https://www.linkedin.com/company/blacklettercap/	n/a	n/a	dead
good	Block Notary	2015	San Jose, CA, USA	x	Practice Management	n/a	n/a	Video interviews for remote identity verification, fraud prevention and customer service automation. Blockchain enabled.	https://www.blocknotary.com	https://twitter.com/blocknotary?lang=en	https://angel.co/company/block-notary	https://www.crunchbase.com/organization/block-notary	https://www.linkedin.com/company/blocknotaryllc/?originalSubdomain=in	https://www.facebook.com/blocknotaryinc/	n/a	active
dead	Bluetree Legal Connect	2013	San Francisco, California, United States	x	Marketplace	Individuals	Legal Service Using Tech	Bluetree Legal Connect connects people seeking legal counsel with attorneys in an area.	http://www.bluetreelegal.com	https://twitter.com/BluetreeLegal	https://angel.co/bluetree-legal-connect	https://www.crunchbase.com/organization/bluetree-legal-connect	https://www.linkedin.com/company/bluetree-legal	https://www.facebook.com/BluetreeLegal	Consulting, Legal, Legal Tech, Marketplace, Professional Services	dead
good	Brainspace	2005	Addison, Texas	x	E-Discovery	n/a	n/a	Brainspace 6 is the fastest and most powerful weapon for conducting digital investigations. Developed using our patented machine learning platform, Discovery is a comprehensive investigative application designed to help you quickly decipher the truth.	http://www.brainspace.com	https://twitter.com/Brainspace	https://angel.co/brainspace	https://www.crunchbase.com/organization/brainspace	http://www.linkedin.com/company/129989	http://www.facebook.com/brainspace	n/a	active
dead	Caselinq	1900	Chicago, IL, USA	x	Practice Management	n/a	n/a	No description yet	https://www.caselinq.com	https://twitter.com/caselinq	https://angel.co/company/caselinq	n/a	n/a	n/a	n/a	active
good	Casepoint	2008	Tysons, VA	x	E-Discovery	n/a	n/a	Casepoint is a technology company focused on the digital transformation of litigation discovery. Casepoint’s cloud-based eDiscovery platform removes significant barriers from the discovery process, enabling legal teams to focus on the art of litigation. Features of Casepoint include a full-strength review platform with artificial intelligence pre-installed, cloud analytics and collections, and robust data processing capabilities all in a single technology platform. Based in the United States and with offices in three continents, Casepoint is repeatedly chosen by leading law firms, multinational corporations, and public sector clients for their largest, end-to-end discovery needs. Casepoint is smarter legal working.	https://www.casepoint.com	@Casepoint	https://angel.co/company/casepoint-1/jobs	https://www.crunchbase.com/organization/casepoint	https://www.linkedin.com/company/casepoint-llc/	https://www.facebook.com/Casepoint.India/	data processing and hosting, cloud collections and analytics, full-strength review platform, artificial intelligence, ediscovery	active
acquired	Catalyst Repository Systems	1996	Denver, Colorado, United States	x	E-Discovery	n/a	n/a	Catalyst Repository Systems provides litigation support software and hosted document repositories.	https://catalystsecure.com	n/a	https://angel.co/company/catalyst-repository-systems	https://www.crunchbase.com/organization/catalyst-secure	http://www.linkedin.com/company/catalyst-repository-systems	http://www.facebook.com/catalystsecure	Ediscovery, Legal, Legal Tech, Service Industry, Software	acquired
review	CCPA Toll Free	n/a	Claymont, Delaware, United States	x	Compliance	n/a	n/a	CCPA Toll Free makes Simple Privacy. Manage CCPA and GDPR Requests. Meet Deadlines. Track Compliance.	https://ccpatollfree.com/	n/a	n/a	https://www.crunchbase.com/organization/privacy-hotline	https://www.linkedin.com/company/privacyhotline/about/	https://www.facebook.com/privacyhotline	Compliance, Legal Tech	active
review	CEB	n/a	Oakland City, Indiana, United States	x	Practice Management	n/a	n/a	CEB is a legal services company that provides practical legal resources to help lawyers achieve success.	https://www.ceb.com/	https://twitter.com/ceb?lang=en	https://angel.co/company/ceb	https://www.crunchbase.com/organization/ceb-d320	https://www.linkedin.com/company/continuing-education-of-the-bar-ceb-/	https://www.facebook.com/cebcalifornia#!/cebcalifornia?sk=wall	Law Enforcement, Legal, Legal Tech	active
review	Chapter 11 Dockets	1900	Chicago, Illinois, United States	x	Document Automation	n/a	n/a	Chapter 11 Dockets is an efficient and effective solutions for bankruptcy information and research needs.	https://www.chapter11dockets.com/	n/a	n/a	https://www.crunchbase.com/organization/chapter-11-dockets	n/a	n/a	Document Management, Finance, Information Services, Legal, Legal Tech	active
review	ChartaCourse	2012	USA	x	Legal Education	n/a	n/a	Legal Education	https://www.chartacourse.com	https://twitter.com/chartacourse?lang=en	n/a	https://www.crunchbase.com/organization/chartacourse	n/a	n/a	n/a	active
review	CitizenshipWorks	2015	New York, New York, United States	x	Marketplace	n/a	n/a	CitizenshipWorks is a free online service that helps you apply for citizenship, step-by-step.	https://www.citizenshipworks.org/	n/a	https://angel.co/company/citizenshipworks	https://www.crunchbase.com/organization/citizenshipworks	n/a	https://www.facebook.com/citizenshipworks	Information Services, Internet, Legal, Legal Tech	active
good	Claim Flights	2014	New York	x	Compliance	n/a	n/a	Claim Flights helps flight passengers who were left stranded due to delayed or cancelled or overbooked flights to get their money back from the airlines under EU Regulation 261/2004. Free Compensation Calculator and letter template are loved by passengers, as they get their money entirely without any legal hassles, but chances are some what lower as airlines rejects the cases, if passengers doesn't know real reason behind the circumstances. Claim Flights based on their historic and real time database is aware of actual reason thus more likely to receive the reimbursement from the airlines.	https://www.claimflights.com	@claimflightsuk	https://angel.co/company/claim-flights	https://www.crunchbase.com/organization/claim-flights	https://www.linkedin.com/company/claim-flights/	https://www.facebook.com/claimflightsuk/	cancelled flight compensation, delayed flight compensation, claim compensation	active
good	ClaimCompass	2015	Mountain View, CA	x	Document Automation	n/a	n/a	ClaimCompass helps air passengers get over $700 in compensation for their delayed, canceled or overbooked flights.  Our automated process allows us to process thousands of claims.  By combining our legal and technological expertise, we have already helped thousands of air passengers get their due compensation from the airline.	https://www.claimcompass.eu/en/	@ClaimcompassEU	https://angel.co/claimcompass	https://www.crunchbase.com/organization/claimcompass	https://www.linkedin.com/company/claimcompass-eu	https://www.facebook.com/claimcompass.eu	overbooking compensation, canceled flight compensation, delayed flight compensation, overbooked flights, canceled flights, delayed flights, consumer rights, flight compensation, passenger rights	active
dead	Class Action App	2017	San Francisco, CA	x	Document Automation	n/a	n/a	Automated class-action claims processor, including eligibility determination, filing, monitoring, and claims payment.	https://classactionapp.com	https://twitter.com/classaction_org?lang=en	n/a	https://www.crunchbase.com/organization/class-action-inc	n/a	n/a	n/a	dead
good	Claudius Legal Intelligence, Inc.	n/a	Princeton, New Jersey, United States	x	Analytics	n/a	n/a	Legal Tech, SaaS, Predictive Analytics	https://www.claudius.ai	n/a	n/a	https://www.crunchbase.com/organization/claudius-inc	n/a	https://www.facebook.com/pages/category/Software/Claudius-Legal-Intelligence-115187353512342/	Legal Tech, SaaS, Software	active
good	Clearlaw Inc.	2018	Sunnyvale, CA	x	Analytics	n/a	n/a	Clearlaw takes the tedium out of contract review, allowing in-house legal teams to close deals faster and focus resources on strategic initiatives. We provide a self-updating playbook to guide salespeople, contract managers, and attorneys throughout the negotiation process, giving them the data they need to make better decisions more quickly.	https://www.clearlawai.com	@AIClearlaw	n/a	https://www.crunchbase.com/organization/clearlaw-ai	https://www.linkedin.com/company/clearlaw	https://www.facebook.com/pages/category/Software-Company/Clearlaw-AI-278098482746588/	n/a	active
review	Click Attorney	2016	Houston, TX	x	Document Automation	n/a	n/a	ClickAttorney is a business dissolution service. We provide a simplified platform to help business owners closing down their business properly.	https://clickattorney.net	https://twitter.com/Click_Attorney	https://angel.co/company/click-attorney-1	https://www.crunchbase.com/organization/click-attorney	https://www.linkedin.com/company/click-attorney	https://www.facebook.com/clickattorney/	business dissolution	active
good	CloudLex Inc.	2014	New York, New York, United States	x	Practice Management	n/a	n/a	The next-gen Legal Cloud® to run your entire personal injury practice	https://www.cloudlex.com/	@TheLegalCloud	https://angel.co/company/cloudlex	https://www.crunchbase.com/organization/cloudlex-inc	https://www.linkedin.com/company/cloudlex-inc-/	https://www.facebook.com/cloudlexinc/	Information Technology, Legal, Legal Tech, SaaS, Software	active
good	CloudNine	n/a	Houston, Texas, United States	x	Document Automation	n/a	n/a	eDiscovery automation company, SaaS	https://cloudnine.com/	n/a	https://angel.co/company/cloud-nine-media	https://www.crunchbase.com/organization/cloudnine	https://www.linkedin.com/company/cloudnine-discovery/	https://www.facebook.com/CloudNineDiscovery	Cloud Computing, Cloud Data Services, Document Management, Ediscovery, Enterprise Software, Information Technology, Legal, Legal Tech, SaaS, Software	active
good	Conflicteam	2015	New York, New York, United States	x	Online Dispute Resolution	n/a	n/a	Conflicteam is new system to resolve financial disputes online without intervention from another person or entity.	https://conflicteam.com/	https://twitter.com/conflicteam	https://angel.co/company/conflicteam	https://www.crunchbase.com/organization/conflicteam	n/a	https://www.facebook.com/Conflicteam/	Finance, Financial Services, Internet, Legal, Legal Tech	active
good	Congruity360	n/a	Fall River, Massachusetts, United States	x	E-Discovery	n/a	n/a	Congruity360, a single-source provider of Data Governance and eDiscovery solutions for corporations, law firms, & government organizations.	https://www.congruity360.com/	https://twitter.com/congruity360?lang=en	n/a	https://www.crunchbase.com/organization/congruity360	https://in.linkedin.com/company/congruity	https://www.facebook.com/congruity360	Cloud Data Services, Cloud Infrastructure, Compliance, Ediscovery, Information Services, Information Technology, Infrastructure, Legal Tech, Risk Management	active
dead	Contract Cloud	2013	Los Angeles, CA, USA	x	Document Automation	n/a	n/a	Contract Cloud saves businesses and individuals millions of dollars a year in regulation and litigation costs.	http://web.contractcloudinc.com/	https://twitter.com/contract_cloud	https://angel.co/company/contractcloud	http://www.crunchbase.com/organization/caserails	http://www.linkedin.com/company/contractcloud/	https://www.facebook.com/contractcloud1/	n/a	dead
good	CONTRACT LOGIX	2006	Lowell, MA	x	Document Automation	n/a	n/a	Contract Logix is a data-driven contract lifecycle management solution that provides the ability to automate and digitize the drafting, negotiation, approval, execution, and management of contracts and related documents.   Key features include a centralized and fully searchable contract repository with automated alerts for important dates, obligations, and milestones. Contract Logix supports visual contract workflows to help automate business processes as well as contract authoring, redlining, approvals, e-signature integration, custom reports, and analytics/dashboards.   Contract Logix's solution offers features to support every stage of the contract lifecycle management process from new contract requests to renewals, amendments, and terminations.  The solution is available in two product options – Express CMS and Premium CLM – and addresses both buy-side and sell-side contract management. The solution can be configured to an organizations’ specific contract management requirements and supports role-based and feature-based permissions to regulate user access.  Every Contract Logix customer is assigned an experienced Customer Success Manager to help onboard, administer, and use the software. Also included is access to a 100% U.S.-based technical support team via phone, email, and online. Contract Logix is used by thousands of professionals at hundreds of brands across dozens of industries.	https://www.contractlogix.com	https://twitter.com/contractlogix?lang=en	n/a	https://www.crunchbase.com/organization/contract-logix	https://www.linkedin.com/company/contract-logix-llc	https://www.facebook.com/ContractLogix/	contract management software	active
good	Contractize INC.	2016	Orlando, FL	x	Document Automation	n/a	n/a	Contractize helps persons and company to have legal docs easy. Anyone can create, electronic sign, send, receive, manage and store legally-binding documents in seconds.  Frictionless.	https://www.contractize.com	@contractize	angelist.co/contractize	crunchbase.com/contractize	https://www.linkedin.com/company/contractize	https://www.facebook.com/Contractize/	digital transaction management, esign, contracts	active
good	ContractRoom	2002	San Mateo, CA, USA	x	Document Automation	n/a	n/a	ContractRoom is a cloud-based negotiation and contract lifecycle management system that changes the way deals get done and how decisions are made. There is a clear distinction between ContractRoom and its competitors, which allows for improved business productivity and predictability. Those differentiators are: Collaboration and Control - it covers the entire process of communication, reviewing, editing, approving and tasking both internally in an organization as well as externally with counterparties. Imagine never having to play a game of email ping-pong again or decipher a redlined MSWord circulated internally and/or externally to determine the sequence in which changes had been made! Or, no long having to constantly check you are working on the correct version of a document when working with multiple parties. ContractRoom does away with all this annoyance!; Transaction and Behavior Data - it captures and leverages transaction and behavior data from the entire back-and-forth negotiation, not just final outcome. ContractRoom keeps a data record of every negotiation offer and counter on any business term or legal clause as well as tracking how long it takes (“timers”) and how many changes are made (“counters”). Once these data sets are aggregated, the system can make inferences for future deal-making and decision-making in real-time, what we call Predictive AgreementTM. So, negotiators no longer have to operate in a vacuum; instead, they benefit from the “collective intelligence” of their peers and can collaborate in a more informed way so as to achieve better business outcomes.	http://www.contractroom.com	@contractroom	https://angel.co/contract-room	https://www.crunchbase.com/organization/contract-room#/entity	http://www.linkedin.com/company/contractroom	https://www.facebook.com/contractroomproduct/	contract management, contract lifecycle management, negotiation	active
review	Counterfeit.Technology	2014	New York, NY, USA	x	Analytics	n/a	n/a	We scan the Web for sites selling counterfeit versions of your proprietary products and then ask every major traffic sources to remove those sites. Now, their customers can't find them anymore. It's really that simple.	http://counterfeit.technology/AL	n/a	https://angel.co/company/counterfeit-technology	https://www.crunchbase.com/organization/counterfeit-technology	https://www.linkedin.com/company/counterfeit-technology/	n/a	n/a	active
review	CrashGenius	2020	Fort Collins, CO	x	Marketplace	n/a	n/a	CrashGenius guides users step-by-step through the stressful minutes after a car accident. Once everyone's safe and necessary information has been collected and exchanged, CrashGenius connects the user with services they may need, including lawyers.	https://www.crashgenius.com	n/a	https://angel.co/company/crashgenius	n/a	n/a	n/a	personal injury, marketing, mobile app	active
review	CrowdLaw	2014	Berkeley, CA, USA	x	Marketplace	n/a	n/a	CrowdLaw is used by advocates and clients to get the funds they need through easy-to-launch crowdfunding campaigns.	https://congress.crowd.law	https://twitter.com/crowdlaw_?lang=en	n/a	https://www.crunchbase.com/organization/crowdlaw	n/a	n/a	n/a	active
good	DataNovo, Inc.	2012	San Francisco, CA, USA	x	Analytics	n/a	n/a	Analytics	https://datanovo.com/	https://twitter.com/datanovo?lang=en	https://angel.co/company/datanovo-1	https://www.crunchbase.com/organization/datanovo-inc-	https://www.linkedin.com/company/datanovo	https://www.facebook.com/datanovoUSA/	n/a	active
good	DealRoom	2012	Chicago, Illinois, United States	x	Practice Management	n/a	n/a	DealRoom is a project management software & virtual data room that creates a better M&A experience for the user and its client.	https://dealroom.net	https://twitter.com/dealroominc	https://angel.co/company/dealroom-1	https://www.crunchbase.com/organization/dealroom	https://www.linkedin.com/company/dealroom/	https://www.facebook.com/dealroom.net/	m&a software, document exchange, document sharing, transactions, virtual data room, saas	active
dead	Deftr	2016	Cambridge, Massachusetts, United States	x	Legal Research	n/a	n/a	Deftr automates the entire processâ€”enabling the user to build a chart effectively and quickly.	http://thedeftr.com/	@thedeftr	n/a	https://www.crunchbase.com/organization/deftr	https://www.linkedin.com/company/deftr/	https://www.facebook.com/public/Deftr	Identity Management, Information Technology, Legal, Legal Tech, Real Time	good
dead	Discovery Genie LLC	2017	Denver, CO	x	E-Discovery	n/a	n/a	Discovery Genie is a document production platform for small firms and/or small cases involving 35,000 pages of production or less, where full-blown eDiscovery platform is not warranted. Discovery Genie automates conversion to PDF, Bates numbering and indexing, integrating document metadata with the user's review notes. The Genie saves 75-90% of the cost of manual production while providing valuable indexes to locate evidence in real time.	https://www.DiscoveryGenie.com	@discovery_genie	n/a	n/a	https://www.linkedin.com/company/discovery-genie	https://www.facebook.com/discoverygenie/	ediscovery, small firms, small cases, document production	active
good	Divorce AI	n/a	Detroit, Michigan, United States	x	Document Automation	n/a	n/a	Divorce AI is a B2C divorce financial planner that can predict child support, alimony, asset separation options, future budget and more.	https://www.divorceai.com/	https://twitter.com/divorceai	https://angel.co/company/wevorce	https://www.crunchbase.com/organization/divorce-ai	https://www.linkedin.com/company/divorce-ai/	https://www.facebook.com/DivorceAI/	Artificial Intelligence, FinTech, Legal Tech	active
review	Docasaurus, Inc.	2015	USA	x	Document Automation	n/a	n/a	Document Automation	https://www.docasaurus.com	https://twitter.com/docasaurus	https://angel.co/company/docasaurus	https://www.crunchbase.com/organization/docasaurus	n/a	n/a	n/a	active
dead	DocEx Legal	2013	Washington, DC, USA	x	Document Automation	n/a	n/a	Document Automation	https://www.docexlegal.com	https://twitter.com/docexlegal	https://angel.co/company/docex-legal/jobs	https://www.crunchbase.com/organization/docex-legal	https://www.linkedin.com/company/3108541?trk=tyah&trkInfo=clickedVertical%3Acompany%2Cidx%3A1-1-1%2CtarId%3A1434090099485%2Ctas%3ADocEx%20Legal%20	https://www.facebook.com/docexlegal	n/a	dead
dead	DocketHero	2013	Gainesville, FL, USA	x	Marketplace	Service Providers	Legal Service Using Tech	A B2B Marketplace for Law Firms.	http://signup.dockethero.com/	https://twitter.com/DocketHero	n/a	https://www.crunchbase.com/organization/dockethero	n/a	https://www.facebook.com/public/DocKet-HeRo	recruiting, referrals	dead
good	Docketwise	2016	Philadelphia, PA	x	Practice Management	n/a	n/a	Docketwise is an online interface for preparing complete immigration applications based on answers to simple questions.  Immigration lawyers use our software to simplify legal paperwork for their own clients. Lawyers subscribe to Docketwise for unlimited access to a comprehensive set of family, business and humanitarian immigration forms and immigration practice management features.  Docketwise is cloud-based and scalable. In addition to form preparation, it offers a CRM, case tracking, priority date tracking, tasks, reminders, notes and integrations with thousands of other business apps.	https://www.docketwise.com	@docketwise	https://angel.co/company/docketwise	n/a	https://www.linkedin.com/company/docketwise-software	https://www.facebook.com/docketwise/	case management software, immigration software	active
good	Docracy	2011	New York, NY, USA	x	Document Automation	Service Providers	Legal Tech	The web_Û__s only open collection of legal contracts and the best way to negotiate and sign documents online.	https://www.docracy.com/	https://twitter.com/Docracy	https://angel.co/docracy	http://www.crunchbase.com/organization/docracy	https://www.linkedin.com/company/docracy	n/a	documents, contracts, signing	active
review	DocsCorp	n/a	Pittsburgh, Pennsylvania, United States	x	Document Automation	n/a	n/a	DocsCorp designs easy-to-use software and services for document professionals who use enterprise content management systems.	https://www.docscorp.com/	https://twitter.com/DocsCorp	n/a	https://www.crunchbase.com/organization/docscorp	https://www.linkedin.com/company/docscorp	https://www.facebook.com/DocsCorp/	Content, Document Management, Information Services, Information Technology, Legal Tech, Software	active
review	DrugPatentWatch	2002	Washington, District of Columbia, United States	x	Legal Research	n/a	n/a	DrugPatentWatch is a global biopharmaceutical drug patent and generic entry business intelligence.	https://www.drugpatentwatch.com/	https://twitter.com/DrugPatentWatch	https://angel.co/company/drugpatentwatch-com	https://www.crunchbase.com/organization/drugpatentwatch	http://www.linkedin.com/company/drugpatentwatch	https://www.facebook.com/DrugPatents/	Biotechnology, Legal, Legal Tech, Pharmaceutical	active
good	DTI Global	1988	Atlanta, GA	x	E-Discovery	Companies	Legal Service Using Tech	DTI is a global legal process outsourcing (LPO) company serving law firms and corporations around the globe. Founded in 1998, DTI leads the industry in litigation, discovery, court reporting and managed services. We help corporations and law firms of all sizes lower overhead costs, reduce risk, and streamline document and electronic data management—so they can focus on their core business.	https://www.dtiglobal.com/	https://twitter.com/DTIGLOBAL	https://angel.co/company/dti-global/people	https://www.crunchbase.com/organization/dti	https://www.linkedin.com/company/dti-llc	https://www.facebook.com/DTIGlobalent/	legal process outsourcing, e-discovery	active
good	DueCourse	2018	San Francisco, CA	x	Legal Education	n/a	n/a	DueCourse is a learning and professional development platform that helps lawyers take control of their career and map and track their professional development through frictionless, personalized learning. We work with law firms and professional development teams across the country to create courses tailored to the individual needs of each attorney, with a focus on promoting growth and development.	https://duecourseapp.com	https://twitter.com/DueCourse__	https://angel.co/company/duecourse-3	https://www.crunchbase.com/organization/duecourse-6b17#section-overview	https://www.linkedin.com/company/5369633	https://www.facebook.com/duecoursebusiness	n/a	active
good	E-Nact	2013	Philadelphia, PA, USA	x	Document Automation	n/a	n/a	E-Nact coordinates multi-party deal-making, negotiation, and consensus building. It ensures momentum toward solution of complex processes, and it does so reliably, with specific, measurable outcomes that results from our deal-sprints.	http://enactllc.wordpress.com/	n/a	https://angel.co/company/e-nact	https://www.crunchbase.com/organization/e-nact	https://www.linkedin.com/company/e-nact-solutions/	n/a	n/a	active
good	ECFX	n/a	Venice, California, United States	x	Online Dispute Resolution	n/a	n/a	Intelligent Automation of Electronic Court Notices	https://www.goecfx.com	https://twitter.com/ecfx1?lang=en	n/a	https://www.crunchbase.com/organization/ecfx	https://www.linkedin.com/company/ecfx/about/	https://m.facebook.com/public/Ecfx	Legal Tech, Software	active
good	EDocGen LLC	2019	Middletown, DE 19709	x	Document Automation	n/a	n/a	DIY Document generation platform for creation of PDF and Word documents from wide range of data-sources including Databases, Enterprise Applications, XML, Excel, JSON data.  API first product that supports on-demand, bulk and interactive document generation.	https://www.edocgen.com	@edocgen	n/a	https://www.crunchbase.com/organization/edocgen	https://www.linkedin.com/company/edocgen	https://www.facebook.com/edocgen	document automation, document generation	active
good	EDT	2004	NYC	x	E-Discovery	n/a	n/a	EDT is an end-to-end Case Management Platform for Litigation and Investigations.  It empowers e-discovery with state-of-the-art Analytics and Machine Learning.    BYO Infrastructure ... Cloud, On Premise, or Portable.	https://www.discoverEDT.com	@discovEDT	n/a	n/a	https://www.linkedin.com/company/edt	https://www.facebook.com/engineering-development-team-llc-171573849559162	litigation ai machine learning ediscovery e-discovery investigations	active
